NumberofFloors,NumberofBuildings,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),LargestPropertyUseTypeGFA,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingType,Neighborhood,largestUseType_encode,BuildingAge
14.0,1.0,162993.0,23775.0,77.0,57.0,10418754.0,182540.0,7762982.0,0.0,252.6,1,1,1,49.0
49.0,1.0,754455.0,368980.0,80.0,42.90000153,39338768.0,907746.0,34360068.0,4978690.0,406.6,1,1,1,52.0
37.0,1.0,888049.0,164420.0,90.0,35.0,31351304.0,779235.0,31351305.0,0.0,129.7,1,1,1,19.0
42.0,1.0,540589.0,171022.0,86.0,57.29999924,35065112.0,581558.0,33850643.0,0.0,240.9,1,1,1,48.0
8.0,1.0,201480.0,0.0,93.0,26.89999962,5513656.0,201480.0,5513656.0,0.0,22.8,1,1,1,114.0
63.0,1.0,1195387.0,159600.0,78.0,35.5,43929372.0,1222878.0,43878832.0,50530.0,184.2,1,1,1,31.0
14.0,1.0,310490.0,0.0,56.0,60.70000076,18063400.0,298278.0,13109644.0,4953760.0,317.3,1,1,2,20.0
8.0,1.0,168870.0,30660.0,43.0,80.69999695,15234762.0,184042.0,7655347.0,7579410.0,434.2,1,1,1,18.0
13.0,1.0,319539.0,52703.0,88.0,51.70000076,14602212.0,276506.0,8296585.0,6305630.0,369.2,1,1,1,15.0
7.0,1.0,106099.0,8296.0,92.0,35.5,3423076.0,96582.0,2253477.0,1169600.0,71.4,1,1,1,112.0
2.0,1.0,89200.0,0.0,39.0,61.09999847,5476280.0,89200.0,4545289.0,930990.0,68.2,1,1,1,43.0
23.0,4.0,474546.0,0.0,67.0,60.40000153,29035830.0,474546.0,29035830.0,0.0,120.1,1,1,1,50.0
5.0,1.0,36000.0,0.0,98.0,908.9000244,32754784.0,36000.0,32754784.0,0.0,135.5,1,1,2,52.0
5.0,1.0,81071.0,17934.0,92.0,24.39999962,1980500.0,81071.0,1907892.0,72610.0,11.7,1,1,1,60.0
6.0,1.0,90803.0,44248.0,86.0,30.0,2879500.0,95943.0,2879500.0,0.0,11.9,1,1,1,19.0
5.0,1.0,137929.0,82720.0,92.0,32.70000076,4765686.0,145754.0,4765687.0,0.0,19.7,1,1,1,19.0
5.0,1.0,93660.0,0.0,0.0,7.300000191,678489.0,93660.0,678489.0,0.0,2.8,1,1,0,57.0
18.0,1.0,349055.0,64660.0,82.0,46.40000153,17323484.0,373060.0,17098092.0,225390.0,82.7,1,1,1,41.0
11.0,1.0,184691.0,195621.0,81.0,45.0,9411945.0,182820.0,9399934.0,12010.0,39.5,1,1,1,21.0
20.0,1.0,378769.0,118744.0,86.0,40.59999847,16986752.0,408476.0,16756134.0,230620.0,81.6,1,1,1,33.0
24.0,1.0,427155.0,116721.0,75.0,40.40000153,17937618.0,434018.0,17937618.0,0.0,74.2,1,1,1,42.0
4.0,1.0,69810.0,39537.0,0.0,107.5999985,8549652.0,54035.0,8337096.0,212560.0,45.8,1,1,1,41.0
6.0,1.0,272410.0,124216.0,90.0,34.29999924,9442871.0,275228.0,9442870.0,0.0,39.1,1,1,1,39.0
6.0,1.0,203880.0,83591.0,81.0,48.40000153,9752792.0,198453.0,9752793.0,0.0,40.3,1,1,1,19.0
3.0,1.0,144118.0,48512.0,0.0,33.59999847,5054376.0,95462.0,4789769.0,264610.0,33.9,1,1,2,74.0
8.0,1.0,191117.0,61986.0,2.0,199.1999969,39289116.0,179393.0,39289112.0,0.0,162.5,1,1,1,37.0
1.0,1.0,60880.0,0.0,81.0,185.1999969,11377877.0,61666.0,6610521.0,4767350.0,280.5,1,1,1,65.0
5.0,1.0,50176.0,0.0,0.0,52.5,2630718.0,37518.0,2458269.0,172450.0,19.3,1,1,1,121.0
42.0,1.0,304346.0,0.0,72.0,58.79999924,17770460.0,287532.0,9733709.0,6983410.0,498.6,1,1,1,109.0
1.0,1.0,128800.0,0.0,66.0,14.69999981,1934379.0,129200.0,446874.0,1487510.0,80.8,1,1,1,44.0
8.0,1.0,226061.0,0.0,91.0,33.40000153,7545422.0,166919.0,5152843.0,0.0,219.9,1,1,1,94.0
22.0,1.0,269900.0,66430.0,79.0,58.09999847,15398287.0,256299.0,11347224.0,0.0,383.2,1,1,1,57.0
21.0,1.0,298426.0,253750.0,61.0,97.19999695,29407678.0,287499.0,13711716.0,0.0,1359.6,1,1,1,61.0
42.0,1.0,476871.0,0.0,72.0,73.69999695,35668508.0,648610.0,35668502.0,0.0,147.6,1,1,1,45.0
12.0,1.0,544174.0,0.0,78.0,73.0,39462496.0,542305.0,17699419.0,1794810.0,1826.1,1,1,2,98.0
2.0,1.0,291940.0,0.0,94.0,32.09999847,9661998.0,191940.0,7899169.0,1762830.0,126.3,1,1,1,41.0
1.0,1.0,91360.0,0.0,52.0,54.70000076,5083210.0,38627.0,2569635.0,2513580.0,144.1,1,1,1,51.0
1.0,1.0,52311.0,0.0,98.0,7.800000191,426859.0,52311.0,28992.0,397870.0,21.3,1,1,1,61.0
5.0,1.0,71421.0,69710.0,94.0,35.29999924,2550169.0,71421.0,2550169.0,0.0,10.6,1,1,1,12.0
5.0,1.0,106465.0,70067.0,48.0,90.5,9638958.0,106465.0,9288883.0,350076.0,57.0,1,1,1,20.0
1.0,1.0,52500.0,0.0,12.0,49.70000076,2786306.0,49395.0,1929417.0,856890.0,53.5,1,1,1,48.0
2.0,1.0,54820.0,0.0,49.0,73.19999695,4090280.0,33646.0,1397272.0,2693010.0,148.8,1,1,1,62.0
6.0,1.0,350310.0,0.0,80.0,37.59999847,12732231.0,303797.0,12732233.0,0.0,52.7,1,1,1,105.0
55.0,1.0,1115000.0,285000.0,85.0,42.79999924,48760400.0,1119004.0,46565338.0,137700.0,370.7,1,1,1,33.0
21.0,1.0,305548.0,0.0,94.0,81.0,24048372.0,185292.0,9421204.0,1222770.0,1216.6,1,1,1,91.0
46.0,1.0,1023998.0,512608.0,84.0,37.70000076,41546432.0,1089012.0,41546423.0,0.0,171.9,1,1,1,32.0
10.0,1.0,135918.0,0.0,87.0,42.0,5780731.0,123643.0,2867780.0,0.0,253.7,1,1,1,63.0
4.0,1.0,79957.0,0.0,86.0,32.20000076,2571253.0,62287.0,2571253.0,0.0,10.6,1,1,1,107.0
4.0,1.0,127268.0,0.0,78.0,42.70000076,5439766.0,71284.0,5035211.0,188720.0,48.8,1,1,1,100.0
29.0,1.0,500000.0,0.0,86.0,35.5,15507104.0,411301.0,15507103.0,0.0,64.2,1,1,1,38.0
10.0,1.0,132326.0,0.0,88.0,29.0,3820043.0,122998.0,3560562.0,0.0,36.3,1,1,1,95.0
6.0,1.0,96630.0,13200.0,53.0,59.0,5125600.0,79167.0,5125602.0,0.0,21.2,1,1,1,37.0
19.0,1.0,272787.0,59280.0,34.0,96.80000305,26324088.0,272787.0,14894124.0,1012820.0,980.1,1,1,2,48.0
10.0,1.0,109266.0,0.0,80.0,49.09999847,5387543.0,98408.0,3919685.0,461120.0,124.3,1,1,1,111.0
8.0,1.0,60660.0,0.0,98.0,18.5,1140827.0,56567.0,1140827.0,0.0,4.7,1,1,1,101.0
14.0,1.0,137500.0,0.0,99.0,24.0,3342720.0,138176.0,1164946.0,0.0,185.6,1,1,1,92.0
15.0,1.0,151039.0,0.0,75.0,43.79999924,5973132.0,134294.0,5973132.0,0.0,24.7,1,1,1,92.0
30.0,1.0,620338.0,134662.0,68.0,58.70000076,39780372.0,643083.0,32981880.0,6493390.0,506.6,1,1,1,36.0
10.0,1.0,130893.0,0.0,90.0,45.0,5771632.0,101013.0,5771633.0,0.0,23.9,1,1,1,94.0
5.0,1.0,79920.0,0.0,0.0,40.90000153,3269347.0,71015.0,2119486.0,1149860.0,69.8,1,1,1,111.0
4.0,1.0,137400.0,0.0,0.0,86.09999847,10479142.0,44078.0,8022485.0,2456660.0,163.7,2,1,1,113.0
6.0,1.0,61423.0,86429.0,0.0,84.40000153,5185310.0,64821.0,4031995.0,1153320.0,77.9,1,1,1,25.0
4.0,1.0,100375.0,166960.0,0.0,80.0,8096175.0,166960.0,5807442.0,2288730.0,145.6,1,1,1,25.0
56.0,1.0,1215718.0,389860.0,93.0,35.90000153,43988528.0,1215718.0,41715999.0,737590.0,339.2,1,1,1,32.0
36.0,1.0,757986.0,36606.0,95.0,29.0,22253604.0,745101.0,21679650.0,573950.0,120.2,1,1,1,41.0
21.0,1.0,353366.0,102938.0,70.0,50.40000153,18143014.0,340620.0,18143013.0,0.0,75.1,1,1,1,50.0
12.0,1.0,100717.0,15140.0,88.0,32.20000076,3247993.0,100717.0,3247993.0,0.0,13.4,1,1,1,35.0
4.0,1.0,70000.0,17500.0,76.0,56.20000076,4035913.0,70090.0,4035911.0,0.0,16.7,1,1,1,22.0
11.0,1.0,189629.0,184776.0,62.0,67.69999695,13048167.0,175663.0,13048167.0,0.0,54.0,1,1,1,23.0
12.0,1.0,155500.0,38000.0,0.0,87.0,12763454.0,146689.0,12763453.0,0.0,52.8,1,1,1,36.0
11.0,1.0,102846.0,0.0,77.0,40.09999847,4105516.0,93879.0,1398140.0,0.0,230.5,1,1,1,98.0
4.0,1.0,52800.0,0.0,89.0,31.20000076,1662319.0,39840.0,1245161.0,417160.0,27.3,1,1,1,96.0
10.0,3.0,268832.0,180000.0,0.0,36.20000076,9063539.0,239561.0,5416584.0,0.0,325.1,2,1,1,108.0
8.0,1.0,861702.0,0.0,96.0,22.10000038,18802984.0,730998.0,16839155.0,264310.0,224.8,1,1,1,92.0
5.0,1.0,109550.0,97400.0,0.0,150.6999969,16548631.0,109550.0,14555213.0,4.0,225.7,1,1,2,22.0
6.0,1.0,946212.0,686750.0,0.0,50.5,54539952.0,1072000.0,35728007.0,638180.0,1690.3,1,1,2,31.0
9.0,1.0,68500.0,0.0,0.0,57.29999924,4319825.0,75513.0,2757826.0,0.0,141.1,1,1,1,33.0
3.0,1.0,162000.0,104000.0,67.0,92.69999695,14818289.0,160066.0,11293474.0,2742900.0,257.3,1,1,1,76.0
14.0,1.0,282363.0,407795.0,63.0,102.5999985,28113698.0,270384.0,28113696.0,0.0,116.3,1,1,1,29.0
5.0,1.0,237282.0,38452.0,97.0,25.0,5778600.0,228719.0,4414746.0,1363850.0,90.7,1,0,1,40.0
1.0,1.0,123061.0,0.0,26.0,33.20000076,4147128.0,123061.0,2291338.0,1855790.0,108.0,1,1,1,20.0
1.0,1.0,59090.0,0.0,23.0,76.5,4490358.0,47570.0,543032.0,3947330.0,211.9,1,1,0,58.0
1.0,1.0,106000.0,0.0,48.0,20.10000038,2156988.0,106000.0,949363.0,1207630.0,68.1,1,1,1,58.0
3.0,1.0,120200.0,38400.0,8.0,191.1999969,22445016.0,97498.0,18762858.0,3682160.0,273.2,1,1,1,59.0
7.0,1.0,94472.0,44728.0,82.0,50.70000076,4785564.0,94472.0,4785562.0,0.0,19.8,1,1,1,20.0
6.0,1.0,61800.0,33921.0,86.0,21.39999962,1261826.0,58861.0,1261826.0,0.0,5.2,1,0,1,37.0
7.0,1.0,320844.0,70542.0,100.0,26.70000076,8701417.0,324978.0,4583108.0,4118310.0,237.7,1,0,1,5.0
5.0,1.0,116182.0,112278.0,94.0,35.29999924,4102959.0,115354.0,4102957.0,0.0,17.0,1,0,1,25.0
3.0,1.0,56041.0,47656.0,0.0,262.7000122,16779334.0,43117.0,7359302.0,9420030.0,530.7,1,1,1,20.0
5.0,1.0,74880.0,0.0,58.0,53.09999847,3927049.0,73217.0,3927048.0,0.0,16.2,1,0,1,47.0
6.0,1.0,88774.0,0.0,54.0,54.70000076,5007868.0,90666.0,5007867.0,0.0,20.7,1,0,1,42.0
5.0,1.0,127392.0,0.0,0.0,58.0,7391538.0,63321.0,7391538.0,0.0,30.6,1,0,1,38.0
4.0,1.0,53730.0,0.0,25.0,82.09999847,4413231.0,53730.0,4413231.0,0.0,18.3,1,0,1,42.0
3.0,1.0,55593.0,0.0,79.0,54.0,3010250.0,55593.0,1493280.0,1516970.0,86.7,1,0,1,61.0
4.0,1.0,73096.0,60960.0,84.0,41.90000153,3022497.0,72066.0,3022497.0,0.0,12.5,1,1,1,39.0
1.0,1.0,158415.0,0.0,82.0,142.8000031,22774420.0,158415.0,12621619.0,10152800.0,591.4,1,1,1,16.0
8.0,1.0,287819.0,0.0,19.0,177.8000031,49046952.0,243420.0,48615780.0,431160.0,224.0,1,1,1,92.0
8.0,1.0,158738.0,0.0,3.0,152.6999969,38739508.0,252055.0,22203119.0,9788380.0,1171.9,1,1,1,46.0
1.0,1.0,164437.0,0.0,82.0,97.69999695,17424454.0,102653.0,11879663.0,5544790.0,343.6,1,1,1,22.0
5.0,1.0,118248.0,66234.0,95.0,44.20000076,5279256.0,116653.0,5089397.0,189860.0,31.1,1,1,1,12.0
3.0,1.0,60375.0,0.0,0.0,201.3000031,12178414.0,60375.0,7852912.0,4325500.0,262.2,1,1,2,93.0
4.0,1.0,176171.0,82334.0,0.0,238.1000061,42050456.0,176171.0,26354981.0,15695470.0,942.6,1,1,2,18.0
6.0,1.0,86700.0,52582.0,66.0,0.0,6564966.0,91700.0,6564964.0,0.0,27.2,1,1,1,17.0
5.0,2.0,257970.0,0.0,0.0,8.699999809,1993165.0,226689.0,1823465.0,169700.0,16.6,1,1,0,107.0
5.0,1.0,353919.0,206597.0,61.0,78.90000153,29767198.0,372503.0,19515398.0,10251800.0,625.2,1,1,1,19.0
6.0,1.0,131592.0,95000.0,73.0,64.69999695,8523515.0,131592.0,8392759.0,130760.0,41.7,1,1,1,20.0
5.0,3.0,527289.0,75720.0,0.0,234.1999969,144551776.0,611997.0,60741277.0,83810481.0,4702.5,1,1,2,24.0
5.0,1.0,109046.0,50654.0,0.0,238.8000031,27926502.0,59975.0,19743821.0,8182680.0,516.3,1,1,2,18.0
4.0,1.0,136143.0,73673.0,90.0,49.0,6720466.0,113804.0,4714702.0,2005760.0,126.0,1,1,1,15.0
6.0,1.0,193198.0,109905.0,94.0,37.0,6823501.0,166871.0,6519701.0,303800.0,43.1,1,1,1,15.0
4.0,1.0,102235.0,0.0,0.0,229.1000061,23657828.0,103135.0,14069785.0,9588040.0,567.4,1,1,2,58.0
5.0,1.0,282813.0,153684.0,0.0,178.5,47480060.0,175364.0,31341332.0,16138730.0,986.8,1,1,2,13.0
5.0,1.0,67236.0,20826.0,93.0,33.70000076,2341822.0,69505.0,2341822.0,0.0,9.7,1,0,1,47.0
5.0,1.0,66762.0,20416.0,74.0,42.79999924,3107322.0,71119.0,3107322.0,0.0,12.9,1,0,1,49.0
5.0,1.0,66762.0,20416.0,78.0,41.70000076,3123387.0,72523.0,3123387.0,0.0,12.9,1,0,1,51.0
4.0,1.0,58195.0,28800.0,96.0,29.89999962,1737644.0,58195.0,1737644.0,0.0,7.2,1,0,1,36.0
5.0,1.0,78177.0,16101.0,87.0,41.70000076,3287886.0,78177.0,2497529.0,790360.0,52.3,1,0,1,50.0
4.0,1.0,108344.0,88405.0,0.0,156.8000031,17079152.0,88405.0,10072446.0,7006705.0,413.8,1,1,1,33.0
4.0,1.0,95995.0,95281.0,38.0,115.5,11088727.0,95995.0,10718522.0,370206.0,64.0,1,1,1,27.0
2.0,2.0,111445.0,0.0,0.0,44.40000153,5471234.0,75110.0,1988417.0,3482817.0,193.2,1,1,0,75.0
4.0,1.0,98475.0,0.0,0.0,9.800000191,977987.0,98475.0,571687.0,406300.0,23.9,1,0,0,24.0
7.0,1.0,201075.0,150455.0,37.0,213.0,47756012.0,224292.0,24529445.0,23226570.0,1335.0,1,1,2,21.0
3.0,1.0,55188.0,21410.0,99.0,59.79999924,3328145.0,55188.0,1812527.0,1515620.0,88.0,1,1,1,13.0
2.0,1.0,121087.0,187878.0,87.0,128.6999969,15573724.0,121087.0,8470515.0,7103210.0,412.3,1,0,1,26.0
1.0,1.0,63225.0,0.0,1.0,101.0,8458333.0,63225.0,6417631.0,2040700.0,134.9,1,1,0,13.0
1.0,1.0,113780.0,0.0,0.0,35.0,4062443.0,91532.0,1486397.0,2576050.0,143.0,1,0,1,66.0
1.0,1.0,326751.0,0.0,0.0,73.80000305,23967710.0,325424.0,18826474.0,5141240.0,350.9,1,1,1,22.0
3.0,1.0,53464.0,12998.0,0.0,142.0,7592558.0,27176.0,7592560.0,0.0,31.4,1,0,1,69.0
3.0,1.0,94400.0,0.0,0.0,12.69999981,1279035.0,100874.0,1162335.0,116700.0,11.0,1,1,0,22.0
1.0,6.0,87665.0,0.0,0.0,31.0,3993462.0,128784.0,2264994.0,1728470.0,101.2,1,1,1,57.0
1.0,1.0,114000.0,0.0,64.0,121.0,13968665.0,57805.0,7845246.0,6123420.0,357.7,1,1,1,54.0
3.0,1.0,95426.0,28645.0,80.0,43.0,4160378.0,95861.0,4160020.0,360.0,17.2,1,1,1,33.0
4.0,1.0,53472.0,36528.0,39.0,78.09999847,4174562.0,46040.0,4174562.0,0.0,17.3,1,1,1,21.0
3.0,1.0,166128.0,114829.0,89.0,49.20000076,8166016.0,150479.0,7889141.0,276870.0,47.3,1,1,1,22.0
4.0,1.0,140302.0,103032.0,0.0,26.70000076,3818811.0,156528.0,3818809.0,0.0,15.8,1,1,1,22.0
6.0,1.0,280230.0,0.0,0.0,133.1999969,37369008.0,280230.0,26494388.0,364360.0,1001.4,1,1,2,30.0
5.0,1.0,268920.0,121375.0,79.0,41.09999847,11876221.0,288675.0,11876220.0,0.0,49.1,1,1,1,39.0
2.0,1.0,90000.0,0.0,85.0,15.39999962,1372382.0,70000.0,1138794.0,233590.0,17.1,1,1,1,54.0
1.0,1.0,50200.0,0.0,84.0,16.10000038,825384.0,50200.0,412490.0,412894.0,23.6,1,1,0,55.0
6.0,1.0,87833.0,6200.0,60.0,89.19999695,7763976.0,59506.0,2761681.0,5002294.0,277.1,1,1,1,96.0
2.0,1.0,67445.0,155111.0,0.0,109.5,8096846.0,115111.0,5193603.0,2903240.0,175.7,1,1,1,13.0
2.0,1.0,64034.0,27293.0,0.0,96.80000305,7087836.0,56100.0,5248239.0,1839600.0,119.4,1,1,1,13.0
4.0,1.0,106893.0,23400.0,0.0,6.5,694171.0,106893.0,694171.0,0.0,2.9,1,0,0,33.0
4.0,1.0,106041.0,0.0,0.0,8.399999619,1258694.0,148041.0,942169.0,316530.0,20.7,1,0,0,24.0
3.0,1.0,94470.0,0.0,0.0,10.80000019,1041827.0,94470.0,351229.0,690600.0,38.1,1,0,0,65.0
10.0,1.0,143508.0,38186.0,93.0,35.09999847,5515748.0,154414.0,5515747.0,0.0,22.8,1,1,1,19.0
2.0,1.0,46855.0,0.0,66.0,105.3000031,2381257.0,13346.0,2326992.0,54260.0,12.5,1,1,1,34.0
1.0,1.0,22780.0,0.0,54.0,14.39999962,327692.0,22780.0,327692.0,0.0,1.4,1,1,1,55.0
1.0,1.0,124472.0,0.0,76.0,23.70000076,2951029.0,124472.0,834799.0,2116230.0,115.8,1,1,0,54.0
1.0,1.0,51040.0,0.0,35.0,38.20000076,2002948.0,51040.0,936147.0,1066800.0,60.5,1,1,0,54.0
1.0,1.0,85400.0,0.0,61.0,24.20000076,2147542.0,87590.0,1389556.0,757990.0,46.0,1,1,1,55.0
1.0,1.0,59650.0,0.0,61.0,32.40000153,1984775.0,59650.0,380981.0,1603790.0,86.8,1,1,1,55.0
1.0,1.0,52759.0,0.0,84.0,39.09999847,2071427.0,52759.0,1056537.0,1014890.0,58.3,1,1,1,57.0
6.0,1.0,65805.0,14214.0,55.0,53.40000153,3397384.0,53100.0,2123276.0,1274110.0,76.5,1,0,1,34.0
2.0,1.0,55916.0,19928.0,0.0,67.59999847,3794569.0,36118.0,3343417.0,451150.0,37.8,1,1,1,94.0
1.0,1.0,174227.0,0.0,89.0,41.20000076,7277262.0,174227.0,4881661.0,2395600.0,147.4,1,1,0,53.0
1.0,1.0,101101.0,0.0,3.0,209.1999969,21254780.0,101101.0,21254781.0,0.0,87.9,1,1,0,72.0
1.0,1.0,52613.0,0.0,32.0,75.69999695,4100149.0,52613.0,481929.0,3618220.0,194.2,1,1,1,41.0
1.0,1.0,104099.0,0.0,16.0,166.0,17378528.0,104099.0,16040436.0,1338090.0,137.4,1,1,0,68.0
1.0,1.0,58480.0,0.0,84.0,154.6999969,6939464.0,44431.0,5014548.0,1924920.0,123.0,1,0,1,41.0
4.0,1.0,183578.0,0.0,90.0,44.5,8104561.0,182305.0,8074304.0,30260.0,35.0,1,1,1,40.0
6.0,1.0,211900.0,124800.0,80.0,46.29999924,10182272.0,215402.0,10182271.0,0.0,42.1,1,1,1,16.0
4.0,1.0,104014.0,159994.0,0.0,78.0,7773713.0,162640.0,6171213.0,1602500.0,110.6,1,1,1,25.0
2.0,1.0,62220.0,27560.0,87.0,35.29999924,2210150.0,62220.0,2210151.0,0.0,9.1,1,1,1,107.0
1.0,1.0,70728.0,0.0,0.0,71.80000305,5075708.0,70728.0,1545300.0,3530410.0,193.9,1,1,1,51.0
3.0,1.0,59850.0,42440.0,0.0,54.59999847,5130164.0,92333.0,4924584.0,205582.0,31.3,1,1,1,15.0
3.0,1.0,80004.0,0.0,0.0,110.8000031,8294280.0,74864.0,8294279.0,0.0,34.3,1,1,1,95.0
2.0,1.0,323916.0,0.0,79.0,15.5,5063294.0,292416.0,3890199.0,1173100.0,78.4,1,1,1,30.0
14.0,1.0,304052.0,0.0,76.0,0.0,18138502.0,209604.0,16898612.0,1239890.0,135.8,1,1,1,89.0
4.0,1.0,54175.0,31210.0,97.0,90.69999695,4668608.0,46486.0,4668609.0,0.0,19.3,1,1,1,43.0
2.0,1.0,98024.0,0.0,91.0,13.69999981,1354599.0,82103.0,1038478.0,316120.0,21.1,1,1,0,32.0
1.0,1.0,30000.0,15000.0,0.0,125.6999969,3752040.0,20000.0,1223972.0,2528070.0,139.3,1,1,1,93.0
5.0,1.0,77953.0,66620.0,75.0,49.0,3818568.0,77953.0,3818567.0,0.0,15.8,1,1,1,31.0
5.0,1.0,86400.0,0.0,16.0,122.0,9582320.0,78288.0,4360621.0,5221700.0,295.4,1,1,1,47.0
6.0,1.0,86483.0,0.0,0.0,62.20000076,5361394.0,86483.0,5361395.0,0.0,22.2,1,1,1,40.0
1.0,1.0,58770.0,0.0,74.0,20.70000076,1226433.0,44342.0,760450.0,465980.0,27.9,1,0,0,45.0
1.0,1.0,140520.0,0.0,35.0,17.29999924,2479624.0,140520.0,1290758.0,1188870.0,68.5,1,0,1,53.0
5.0,1.0,91649.0,62380.0,74.0,40.70000076,3731918.0,91649.0,3554622.0,177300.0,24.1,1,0,1,35.0
3.0,1.0,69854.0,91935.0,83.0,54.79999924,3817570.0,69712.0,3817209.0,360.0,15.8,1,1,1,16.0
3.0,1.0,63909.0,0.0,18.0,76.80000305,4642070.0,60437.0,4642070.0,0.0,19.2,1,1,1,16.0
2.0,1.0,53472.0,0.0,0.0,6.099999905,336330.0,55413.0,336330.0,0.0,1.4,1,1,1,73.0
1.0,1.0,50417.0,0.0,69.0,22.60000038,1139098.0,50417.0,1139098.0,0.0,4.7,1,1,0,41.0
3.0,1.0,133298.0,0.0,26.0,157.3000031,21019220.0,133298.0,12139142.0,8880080.0,521.8,1,1,1,60.0
5.0,1.0,167988.0,113318.0,0.0,269.2000122,45401348.0,96939.0,29891061.0,15510291.0,947.4,1,1,1,19.0
4.0,1.0,104500.0,71385.0,95.0,45.59999847,4949711.0,106466.0,4949710.0,0.0,20.5,1,1,1,21.0
1.0,1.0,11440.0,41600.0,0.0,23.70000076,1213070.0,51427.0,792206.0,420860.0,25.6,1,1,1,21.0
1.0,1.0,53620.0,0.0,95.0,38.70000076,2078853.0,53620.0,1666915.0,411940.0,28.8,1,1,1,73.0
1.0,1.0,50008.0,0.0,88.0,34.59999847,1752187.0,41708.0,1175377.0,576810.0,35.5,1,1,1,83.0
4.0,1.0,191000.0,100176.0,85.0,37.5,6960030.0,186258.0,6957785.0,2250.0,28.9,1,0,1,12.0
1.0,1.0,50832.0,0.0,52.0,46.5,2364705.0,43920.0,1017606.0,1347100.0,75.8,1,1,1,64.0
1.0,1.0,76354.0,0.0,63.0,45.59999847,3485854.0,76354.0,2517015.0,968840.0,61.9,1,1,0,50.0
1.0,1.0,98480.0,0.0,66.0,19.5,1924331.0,98480.0,1924331.0,0.0,8.0,1,1,1,65.0
2.0,1.0,53002.0,0.0,72.0,56.59999847,3052828.0,31602.0,2143244.0,909580.0,57.2,1,1,1,117.0
3.0,1.0,116191.0,59727.0,0.0,219.6999969,25869186.0,78373.0,13241245.0,12627940.0,725.4,1,1,1,13.0
3.0,1.0,106003.0,63782.0,0.0,306.5,32944680.0,63602.0,14410053.0,18534630.0,1044.0,1,1,1,101.0
11.0,1.0,124721.0,0.0,71.0,85.69999695,10801307.0,123194.0,5108371.0,5692930.0,323.5,1,1,1,50.0
7.0,1.0,94002.0,0.0,69.0,59.90000153,5903763.0,98536.0,5903763.0,0.0,24.4,1,1,1,51.0
1.0,1.0,93020.0,0.0,76.0,18.29999924,1734631.0,93020.0,806125.0,928510.0,52.6,1,1,1,47.0
1.0,1.0,61053.0,0.0,54.0,231.6000061,12589502.0,54434.0,7098802.0,5490700.0,321.0,1,1,1,19.0
7.0,3.0,192891.0,0.0,88.0,33.90000153,6556130.0,192891.0,5966513.0,589620.0,56.0,1,1,1,108.0
5.0,1.0,78920.0,0.0,85.0,27.79999924,2250103.0,70599.0,2250103.0,0.0,9.3,1,1,1,117.0
4.0,1.0,69817.0,0.0,76.0,36.59999847,2243172.0,47647.0,1093232.0,352360.0,89.4,1,1,1,121.0
4.0,1.0,84750.0,0.0,0.0,12.19999981,860132.0,41609.0,610055.0,250080.0,15.8,1,1,1,121.0
6.0,1.0,62176.0,13320.0,0.0,69.80000305,4423548.0,46514.0,3178164.0,1245384.0,79.3,1,1,1,121.0
4.0,1.0,164380.0,0.0,92.0,36.20000076,5255566.0,123607.0,4061744.0,503500.0,100.8,1,1,1,121.0
7.0,1.0,160580.0,0.0,69.0,41.20000076,6642892.0,147744.0,6001954.0,26410.0,77.2,1,1,1,114.0
5.0,1.0,54805.0,0.0,0.0,50.79999924,2821514.0,34355.0,2083651.0,737860.0,47.8,1,1,1,121.0
6.0,1.0,73470.0,0.0,64.0,41.40000153,3129436.0,56958.0,3129436.0,0.0,12.9,1,1,1,112.0
3.0,1.0,85595.0,0.0,0.0,35.40000153,2334294.0,42174.0,2334295.0,0.0,9.7,1,1,1,115.0
3.0,1.0,56700.0,0.0,53.0,35.40000153,2036358.0,26250.0,1551136.0,485220.0,32.2,1,1,1,111.0
2.0,1.0,76442.0,0.0,0.0,45.90000153,3597873.0,34942.0,1268904.0,2328970.0,128.9,1,1,1,68.0
2.0,1.0,92792.0,0.0,67.0,39.70000076,3980104.0,85343.0,2193238.0,1786870.0,104.0,1,1,0,59.0
2.0,2.0,125519.0,0.0,0.0,11.0,1565250.0,142901.0,1565250.0,0.0,6.5,1,1,1,80.0
4.0,1.0,103200.0,25800.0,92.0,36.20000076,3855396.0,106496.0,3855396.0,0.0,16.0,1,1,1,121.0
1.0,1.0,78814.0,0.0,94.0,6.300000191,464497.0,70497.0,453195.0,11300.0,2.5,1,1,1,67.0
4.0,1.0,58970.0,0.0,93.0,19.10000038,973829.0,40342.0,646944.0,326890.0,20.0,1,1,1,117.0
6.0,1.0,64800.0,10800.0,97.0,15.5,954713.0,61540.0,954713.0,0.0,3.9,1,1,1,111.0
4.0,1.0,47000.0,0.0,0.0,16.10000038,904718.0,39884.0,904718.0,0.0,3.7,1,1,0,114.0
4.0,1.0,66842.0,0.0,49.0,64.09999847,3891352.0,47881.0,2149979.0,1741370.0,101.4,1,1,1,117.0
6.0,1.0,64488.0,10800.0,90.0,29.89999962,1960276.0,65508.0,1958889.0,1390.0,8.2,1,1,1,112.0
